0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
0.0659;-0.20187048601437665;0.5973635628635534;-0.8956311667161025;0.6991787732267988;0.9104944406199099;0.23945077794492317;0.49155935109627297;-0.630940858779473;-0.26280408451328635;-0.8147026119817905;0.834626162203774;0.3541723434462823;-0.6533059936926555;0.7618447000566133;0.42555829442933474;0.580456961437426;0.7115199133916248;0.14195129846949622;0.37553483704045176;-0.672185084780186;0.02521792880575255;0.5152663176079608;0.7886834851991036;-0.927055140950231;0.7667113939590869;-0.007254202103871575;-0.46112987513051445;-0.3342350063627649;-0.4386112342683619
-0.588;-0.14467262485477064;-0.4667387033424952;-0.7359249431216639;-0.518405439020882;0.8782741409199051;-0.6519839095674805;-0.4332836597054947;-0.8306428748660932;-0.631658303084399;-0.7683187933553709;-0.2729694095385192;0.5887675298002683;-0.12126346761216118;0.04452465675819751;0.8617742936419182;0.1504600693761716;0.5206963394283225;0.6267488426147728;0.7242268413343753;0.07907895025287438;-0.19158207119424744;0.705708617174808;-0.7218953198469203;-0.07035138473352902;0.14507512775630435;0.8160108343407781;0.060774075024515935;0.40381705046740696;-0.10151901492494005
0.5554;0.6165499339001412;-0.5194234268226374;0.1877093946110247;0.6189344526463483;0.09372234867124511;-0.38271645922073205;-0.8371525551510216;-0.08670121661008232;-0.30786019772224443;0.48205858783422884;-0.12217948809874342;-0.5643512621684715;0.38903164936531326;-0.9807749136142272;0.6472932199558944;-0.8202038200294891;-0.39766017584285707;0.9872669975243641;-0.5648224101498273;0.8287383277937447;-0.6796291332211339;0.4114249556621821;0.19716950017574175;-0.32841049703346814;0.14092260262301506;0.2254742980133427;0.14419374266315024;-0.0266223806154275;-0.8974720007599045
0.0747;0.7762755400324012;-0.32973648066188344;-0.8314491498864259;-0.7526233166896282;-0.12116364762750256;-0.9115070679969266;0.5550925174516163;-0.41856691200805146;-0.30350746013549174;-0.040445844655372105;0.5526576288466291;0.30571792974313233;-0.21032456962101997;0.2360360561110878;0.929589528817459;-0.7753552930830342;0.9673779712512758;-0.9395292596802162;0.3147537864805465;-0.9020246586503389;-0.03325709229468378;0.26987377141106733;-0.18045738418620882;-0.8210800269508975;0.4769843939955378;0.9748507695577171;0.6730919725632359;0.9565158858696139;0.3438252594253474
0.7742;0.8764888327500301;-0.17500419431163378;0.5140190012951659;0.2132672110115021;-0.28196611519392056;0.05679807673515486;0.1465885723561885;-0.3009118612371409;-0.3018321423699947;0.25148247256395084;-0.6813359147591531;-0.03155753602947213;-0.6985483866410915;-0.0011536501677182822;-0.2930871738065841;-0.09555112492597953;-0.5641661057978565;0.7635483667457451;0.138741098168104;-0.5063145187355892;0.4616031957058795;-0.7629992410454989;-0.43388772105588796;0.18303305828797228;0.4070678901454801;0.7338680282501436;-0.4260456868412369;0.2004144845071056;-0.1948395071875186
0.8008;-0.40990307273508997;-0.6240075444472699;0.9102641320214948;0.9120639830978745;-0.08022080739524641;-1.0059257193420037;-1.007053727544526;0.5221550571174676;-0.5517024046023996;0.43060702305921456;-0.26638587526018415;0.041301815853007115;0.399368831145722;-0.565345645919571;-0.7958039632791304;-0.9142060536453157;-0.8922710220198194;-0.7678458236118716;0.8946779291782843;-0.9318876681724396;-0.08392957568614817;0.4907576460708633;-0.5982950063127774;0.6875270143702177;-0.3188378803925236;-0.17873082391360143;-0.15737582063498926;-0.07358334122595513;0.8331361658378544
-0.8128;-0.07040134185617497;-0.3001018665986457;-0.32203362600039365;0.5218071610465509;-0.4725827592124858;-0.6709047697287072;0.036316208670413325;-0.43667998184856294;-0.4840237726785339;-0.7544177200187867;0.6182355511141524;0.1028057584332062;-0.43115812782517526;0.3125560862617593;0.06085413491674564;0.18591089293984703;-0.7040419825936339;-0.5764370061656029;-0.0677111565221201;0.9166578961962083;0.33206942025626984;0.18577035910556403;0.373818305255516;-0.9703346973428204;0.21865921627882579;-0.9135513387060655;-0.9905536252540509;0.007491635345880954;-0.47839993256427027
0.3951;0.18405673586071;-0.14892674902108882;0.9550483678814858;0.6478060816313842;0.8395382661236598;0.3802935889828324;-0.39646283970434115;0.46612574882888635;-0.9301638530115277;0.3098546435278125;0.5091192167205326;0.17798750413409006;0.9774015840627214;-0.3976926365102169;-0.3151546209581584;0.5872261537336801;-0.10652045859147341;-0.6064883824259366;0.7316962168614738;-0.16522666597561889;0.7760609413245824;-0.025990424957703442;0.9322460978363942;0.3850002828076379;0.9769836364482446;-0.6611027486560466;-0.3732299515563638;-0.28531570312404686;-0.6825096596750306
-0.9357;0.5968365365571556;-0.6743117126868894;-0.7490721054234488;0.15460398227438063;-0.8531093052742901;0.25499287161242984;0.19948371482041452;0.9334151491355157;0.7049743173674369;-0.3521489663588492;0.09447152947558207;-0.08266434039096685;0.09542316583658055;-0.012126332415795247;-0.41112471125317146;0.13087152871092206;-0.9766260349457665;0.03541751779228115;-0.2695217734161405;-0.17931651004519605;0.5958239888252835;0.6196957637123974;-0.8793102447983928;-0.7340041794503801;0.4478581579509851;0.46675080095801713;-0.4999868048032798;0.6525055334435947;0.27165932545110993
0.343;0.5629760235688026;0.1663926474879541;0.39807375911323806;0.7028636808268427;0.22370874692757622;-0.34362225978781735;-0.2876768493509482;-0.13163393919722027;0.5979848923313328;-0.5505565024304834;-0.8947726636302187;-0.4673453250676924;0.8566081248943301;0.04586886148921827;-0.6744091747668642;0.3471920100851968;0.5620483854311065;-0.13699431587168556;-0.08400333914452365;0.5678041155679122;-0.8641769902183333;-0.7513001180285593;-0.14965301704455355;0.5964846364324827;0.5161089961440622;0.2303843688338635;0.20612101542241681;-0.1695871280864772;0.8367798703780531
0.8852;0.724732817843869;-0.41536825903717695;-0.8973646620729794;-0.93084983531259;-0.019104148323705397;0.6256339259816283;-0.5446115630216247;0.0861392489119201;-0.800686352621626;-0.8814949606207251;0.4285909012078449;0.7643786504193304;-0.6666081413562795;-0.11472237476336797;-0.6718659929293036;-0.27896342009495695;-0.3034424962949252;0.48567580630956236;-0.09104261086306814;-0.8874887316921155;0.741194647170532;0.652523822647888;-0.10667075907154573;0.9942598061794538;0.3007980155491074;-0.12420500276744319;0.3034934998094513;-0.9172347640937258;0.6599751698767569
-0.5551;-0.015126206103901082;0.03824740889553181;0.4996076164513482;0.2700977196578381;-0.6669516130467825;-0.7987666850077256;-0.7811921123734559;-0.8545374119226987;0.3781709466295208;-0.6489672982932821;-0.998312345587578;0.0946736282360551;0.0915201368935236;-0.5340191057084276;-0.2642629861205676;0.12140846427780687;-0.41719002278082645;-0.7139268786748759;0.22225904829729956;-0.9956454274913895;0.8649427132550004;0.7548988970552482;-0.27470642166063786;-0.03881683206163482;0.015947448483178205;0.9587011255750635;-0.08481584850422566;-0.8409647155212812;0.43076682705775055
-0.4698;0.7214856886384192;0.14286100626029957;-0.04787769998421148;0.36849771965783806;0.4810347571030926;-0.031857772036393124;-0.014396748931595616;0.702056309427194;-0.7428404112645917;0.35642132278545824;-0.14579263506296442;0.1493404602242823;0.8679197516378651;0.7684904950150314;0.4585995322041229;0.26678777121618447;-0.6289138548051243;-0.4478456272280732;-0.003640745382727711;0.36558022180511307;-0.03611781599272377;0.0007757549426744571;0.04298270761578097;-0.5803333331942601;0.5849015443572209;-0.45699931019920176;-0.5741403737640296;-0.40614719045490083;-0.3226184133258497
-0.9075;-0.8463230699033782;0.047772848406369535;0.32361568568106674;-0.1569809779838311;-0.05801053164278783;0.025104774691186552;0.3997593151359886;-0.5345407723454992;0.48901155659076123;0.04199523148736607;-0.8101342293231234;0.6485551687048803;-0.5576351808194795;-0.3609680505520631;0.2968645621493644;0.2720007783156075;0.41167059032828723;-0.6226460203751016;-0.7593535895130672;-0.5436955197107437;-0.06024352671349551;-0.27145738437843725;0.04575339051357441;-0.3936438169762413;0.3592822994566943;0.14701904996161727;-0.6186209026315725;0.29056419578056913;0.5388013753234513
0.7037;0.4192490033311515;-0.7064193798309094;-0.006710014582572162;0.6731091050533853;0.6818628785199642;0.19814130788179948;-0.18359013547714492;-0.06264077234549933;0.3036847364236573;-0.1778739581587158;-0.5030395588536383;0.15092153316814064;0.6378648191805205;0.09373216483105228;-0.4535818902706389;-0.628291341261377;0.28898864258091594;0.14014496497904344;-0.1842535895130675;0.6749902783971183;-0.38054352671349545;0.6914290303059659;0.537916328480385;0.0010561830237585733;-0.15630387706599705;-0.9531389862091313;-0.4611038135604289;-0.34603580421943086;0.5348637840913724
0.1279;0.24353244818224945;-0.9895660956588906;-0.9410329955614624;-0.07149089494661523;0.9510600257256068;-0.6725981113403343;0.48534580221275253;-0.7353336246698823;-0.014210998000438426;0.6541350140988177;-0.681462801183722;-0.48947846683185947;0.6522200331856916;-0.1565278632878595;-0.16768189027063893;-0.6187157386424189;0.8696130419409746;0.8581956806587312;-0.6556884985476097;-0.0037819276716754024;-0.510035910497317;0.804029030305966;-0.7200433482240535;-0.7452844792698646;-0.9997189788222719;0.002481660020204028;0.9874918594411372;0.6273641957805691;0.8577182911509774
-0.8941;0.6497237861618826;0.6994263408402593;0.5067522257740279;-0.5191908949466146;0.575355593885049;-0.5251739592589045;0.4532458022127525;0.8308663753301176;-0.7605962713597725;-0.6963649859011823;-0.24646631218214268;-0.4467784668318595;-0.6465799668143085;0.43276428142584245;-0.6220931574254316;0.8388217585525779;0.30981304194097503;0.3503333453099062;0.014511501452390229;-0.18268192767167546;-0.22543591049731668;-0.5247693964143565;0.6717008821956403;0.6669155207301354;0.6983810211777286;-0.5932183399797969;0.3888035693317712;0.1538641957805694;-0.230740969799657
-0.0193;0.7845389486033941;-0.7221736591597406;0.4069300024729757;-0.9733291280424378;0.051189985924149806;0.38650229102016564;-0.6182304182419953;0.5927189058034624;-0.5865989260412001;0.32410755307090827;0.5878996368144349;-0.4641809877841736;0.12341159029599866;0.6337767244914005;0.8555157039114006;-0.8210423125196057;-0.5919843036122947;0.9280855336044534;0.8222542263943629;0.6794524387011509;-0.4437365638213361;-0.5799725681796823;-0.08298896237325999;0.010989651651145505;-0.38036762546733904;-0.9555078836770691;0.6338109038742236;0.3827165597733215;0.6650372020970932
-0.9812;-0.5227829605426872;-0.4361741400101874;0.18294419037692503;-0.04963300488541855;0.995698302148773;0.7400621251885571;0.19191366086326228;0.5378163854263527;0.8639903806497492;0.2634114536192224;-0.6568185314549667;-0.4455809877841736;-0.08358768522387074;-0.06676702821932035;-0.06169930452164375;0.3185632627193662;0.08868871486210556;0.1408164982615553;0.5362542263943628;0.34315753362389634;-0.3533365638213361;0.8796291698100143;0.5688901218194836;0.9286896516511458;0.8461435172289277;0.4332812773331935;-0.9815262172930282;-0.15528344022667845;-0.725815932346758
0.022;-0.6180926169325255;0.7971938136030321;-0.9116456396180496;-0.6932440822469629;-0.6674916837753769;0.4042789952107492;0.9535020368697219;0.3566;0.881902880132449;-0.7700269590735367;0.12615628132532308;-0.012304886225384821;0.07707102107539986;-0.1421709912052896;0.24819315200355693;-0.1480757292147751;-0.4646457258042116;-0.03252461194087394;0.13300093473374583;-0.6100696460072386;0.6280981582408749;0.7512170961650145;-0.6508790919304066;0.530480656190248;0.4527285507824991;-0.3988778410377525;0.051611403726395486;0.5821;0.23327047784406216
-0.9296;0.11789581860467672;0.14413275766829226;0.8937;-0.5747157877523194;0.28240831622462287;-0.4779;-0.5525979631302781;-0.0974;0.3473028801324488;0.34963264521966175;0.8627332331693608;0.3866;0.8721380667773149;0.4080996258249966;-0.1698062146568761;0.2695361253907689;0.21705771476136443;-0.6453997017700135;0.4886;0.10553035399276134;-0.2171;-0.2997;0.5446303162188197;-0.05241934380975214;0.5153018669859332;0.11952215896224752;-0.7557842692751706;-0.6867;-0.2711787864919582
-0.728;0.480373257248659;-0.9262;0.949887523505822;0.201;0.4378618710883191;-0.9934986330388592;-0.28220305090215153;0.7409;0.45997907777476515;-0.08999468052118656;0.6531450872935283;0.8838;-0.20420137692621315;0.28299732963221047;-0.2252;0.21446486978273985;0.9949176168783248;0.366;-0.8783992217990917;0.6678156353282987;0.4996;-0.15449716569704808;0.8599894776013091;-0.44571934380975214;-0.367082637161171;-0.2155;-0.7423970262281342;-0.0794;-0.5065480163663846
0.2;0.1452908991069987;0.117;-0.6720215853551313;-0.6914197846607727;0.15596187108831902;0.635002534028405;-0.5272;-0.7199153474416016;-0.6370220073122171;0.0173761075669298;0.9718331589416909;0.5169;-0.3086013769262131;0.3003255192757078;-0.5965;0.7003873472582601;0.4722921349211783;0.3015;0.6945007782009083;0.9570670390201814;0.10660507945233078;0.9343028343029517;0.9746341314215128;0.2283110024022026;-0.16098263716117095;0.36828824335238314;-0.27117175934578874;0.13;-0.8362517112013056
0.5615;-0.0728;-0.6038;0.9146437720273438;-0.22481978466077274;0.5207;-0.1570918031437974;-0.2911;-0.49011247841125183;0.43791238865929427;-0.0147;0.8395993329516305;0.6975;-0.4672;0.1250133943990558;0.9121240251289714;0.9992873472582601;-0.2915254819571465;-0.4825640857120036;-0.9124;0.47363334973405247;-0.8428579680483705;-0.6363293414571928;-0.34725057155952416;-0.37865305355041606;-0.1093;-0.45481530618062577;0.11168626222625198;-0.0407;0.17511507716182773
0.0425;-0.3293;-0.8169;0.5438528808882971;0.7261;0.1694;0.6775070297889384;0.8182;0.9150028690303501;-0.8382865262537236;-0.7304;-0.44538790516971377;0.7735;-0.4725;0.2525015267286193;-0.9855759748710287;-0.5853;-0.6277;-0.18566408571200363;-0.8991;0.4363;0.02023695249929873;0.5563706585428072;-0.703325541598547;-0.8792640559526187;0.9822;0.3334964504669911;0.6765609953439067;-0.6491;0.9308150771618277
0.0002;0.6118;-0.5341;-0.6075471191117029;0.4126;-0.5134;0.49910702978893834;0.9014;0.24760286903035006;-0.11828652625372336;-0.8726;-0.4294879051697138;0.0981;-0.1763;-0.5416984732713807;0.49812402512897164;0.7969;-0.319;0.7343359142879964;0.3311;-0.8087;0.5276369524992988;-0.27612934145719265;-0.007025541598547284;0.22493594404738138;-0.7652;-0.14820354953300885;-0.7003390046560933;-0.5323;0.09201507716182769
-0.2277;-0.3315;-0.5629;0.879;0.2885;0.3092;0.9484;0.7397;-0.1169;-0.5262;0.406;-0.6041;-0.6544;0.1138;-0.275;-0.8985;0.3756;-0.0157;0.5468;-0.8246;0.3567;0.0766;0.0607;0.9307;-0.6987;-0.4342;-0.364;0.8912;-0.7182;0.8088
0.98;-0.0578;0.5791;0.8597;-0.046;0.4462;0.5502;-0.5562;0.5108;0.1248;0.3682;-0.4728;0.4764;0.0031;-0.6744;0.2782;-0.8643;-0.9048;-0.0675;-0.9982;0.6536;0.8694;-0.5204;0.0846;-0.5113;-0.4594;-0.6117;-0.0613;0.4165;-0.5
0.5904;0.6971;-0.0193;-0.6953;-0.6832;-0.2259;0.5159;-0.1131;-0.2464;-0.8696;-0.0712;-0.2961;0.6894;-0.3914;0.8599;0.9061;0.0185;0.5768;-0.1964;-0.2575;0.6178;-0.2156;-0.042;0.0102;-0.1009;0.8568;-0.0249;-0.9688;-0.7848;0.8884
0.0261;-0.6249;-0.0522;-0.8013;-0.7075;0.6886;0.0279;-0.3126;0.7381;0.4931;-0.6122;-0.4808;0.4973;0.5592;0.1426;-0.3654;-0.3485;0.6876;0.7844;-0.7415;-0.9655;0.9877;0.9978;-0.5999;0.5212;0.585;0.3264;0.7842;-0.3816;0.0108
0.6024;0.5328;0.8521;-0.3669;0.7962;0.405;0.1332;0.0565;-0.8507;0.4017;0.9514;0.4008;0.2139;0.4838;-0.197;-0.6853;-0.5204;-0.1164;-0.5314;0.8702;-0.5807;0.2289;-0.2102;0.8837;-0.1139;0.0365;0.7566;-0.6557;0.4817;0.6698
0.8059;-0.3498;-0.9612;0.086;0.9181;-0.172;0.2092;-0.2577;-0.0783;-0.5364;-0.4305;0.7622;-0.5694;-0.5944;-0.9363;-0.602;-0.8388;0.3351;0.5031;0.2873;0.115;0.4345;0.6594;-0.4474;0.3536;-0.6404;-0.7178;-0.9409;-0.9493;-0.4784
-0.4595;-0.2811;-0.0197;-0.1534;0.9487;-0.5539;-0.0347;0.6222;-0.1758;-0.7765;-0.7483;0.248;0.5187;0.5077;0.9406;0.4232;0.2595;-0.3965;-0.2654;0.8987;0.044;-0.4279;0.1576;-0.9384;0.6537;-0.8122;0.7372;0.6212;-0.3844;-0.57
0.8836;-0.6027;0.4409;0.1123;-0.5007;0.2008;0.5906;0.9264;-0.1442;0.1864;0.7278;-0.5781;0.9754;-0.3901;-0.5119;-0.9133;-0.3494;-0.7136;-0.8105;0.5687;0.5517;0.2135;0.8695;-0.8488;-0.2481;-0.4272;-0.1642;0.1652;0.0675;0.1701
-0.0802;0.8261;0.9858;-0.0429;-0.6625;-0.9333;-0.4086;-0.5046;0.9733;0.8389;-0.7579;0.6464;-0.2014;-0.7627;0.4687;-0.2357;0.0927;0.0031;0.5398;-0.8082;-0.2842;-0.3124;-0.0729;-0.7757;0.0157;0.533;-0.9553;-0.9842;0.8311;-0.6924
-0.0348;-0.694;0.5751;-0.3828;0.7698;0.5555;0.0869;-0.5777;0.7434;0.513;0.7947;0.1618;-0.6939;-0.9894;-0.2585;0.7263;-0.4359;0.9708;-0.8549;0.4819;0.5602;0.6737;-0.0113;-0.2194;-0.4487;0.2646;-0.0556;-0.4396;-0.3982;0.7685
-0.0273;0.9391910349317717;0.7316015197829807;0.8152606138243831;-0.1458178809854875;-0.9048899773673506;-0.7004507486091028;-0.6183;0.5336945849556379;0.1667;-0.7138239210808112;-0.625506912975219;-0.5738013269212545;0.9531992423371108;-0.9340324712462169;-0.0101;-0.9640739957678871;-0.5572;-0.8258084856798462;0.6073130679778732;0.5749972725019772;0.3730011243987022;0.7489023186526022;-0.2772;-0.7159027143812493;-0.8459714942253156;0.5510217413018713;-0.4027497726136824;-0.7261;0.3239
-0.8997;-0.5299979059714262;-0.6348983868000528;-0.45323938617561704;0.07755966720004658;0.04144434293126388;-0.18955421217588544;0.03722814891304531;0.6718945849556379;0.13944629820037638;0.3210483803016384;0.2339552747278623;-0.5170421993133709;-0.615309110939048;0.908222173959918;0.8115;-0.2951262692760688;0.451;0.08110880997165056;-0.45318693202212684;-0.01003703289374079;0.24900112439870217;-0.29468850636741883;-0.4996228023110327;0.652676057882082;0.02092850577468437;0.30031140114231414;0.39220662123128686;-0.9161;0.3834700452923881
0.6514;0.2324927613623578;-0.6734637068002416;0.18386258677486605;0.23124446075565872;0.049314162810922706;-0.04690956016896214;-0.9562230369097756;0.26080354108496706;-0.2395542385782521;0.06920921096230655;0.5253475929712106;-0.05696900849393411;-0.3187766341981654;-0.6899176702588238;-0.7376471237728425;-0.0366012489501074;0.5217959927603768;0.6919921587652237;0.2015406631109595;-0.39595105835482075;0.15742822780545682;-0.7586750850927543;-0.8791911170183713;0.6429402408276157;-0.9980022126726736;0.41553931215933304;-0.6643508122078289;0.5642966692081344;0.5269931282865554
0.4725;-0.06374505921463063;0.6433016131999472;0.22116061382438296;0.17846005971492962;-0.12721588347902318;-0.21140346356678277;-0.6760361518578749;0.7095;0.013631607620635113;0.971290189239864;0.0689332357667526;-0.3424408723921165;-0.8416083532761589;0.6535771405290752;0.7410151400492904;-0.37955227350818144;-0.9975;-0.8824186635794111;-0.680951963101249;-0.7179518683571922;-0.787398875601298;-0.37702019990357216;0.15700534785217446;-0.15192098601928566;-0.12180250935944414;0.7336628413611158;0.6007563938449694;-0.1587;-0.9153492782711786
-0.9636779268255938;0.8130146521783423;0.006081755556361522;0.11271021464913716;0.8335563356667811;0.22434389289048287;-0.647127789949333;-0.3023720468035418;-0.1887996392737764;0.13697291844184079;0.8285023220498317;-0.3898904550684157;-0.5065867554463098;-0.8018036951696078;-0.5722792540085139;0.2735280164041521;-0.22349521861953006;-0.005041122027755675;0.3283230868021021;0.4202370132215267;0.2055614731578905;0.40314289404951803;0.20714205924597592;-0.8045365615410051;-0.944999716376188;0.14898558250133145;-0.8522943609448037;0.32213825224535225;-0.6592611007141435;-0.16509104719721585
0.2091;0.9866566720586647;0.746102239382441;-0.30913938617561704;0.2344412915756699;0.7609988659751614;0.6478;0.7883139750176578;0.746212381328381;0.45143800895580594;-0.7883659828349785;0.9943819531785775;0.05737218988528404;0.6983845434244433;0.12465111334172312;0.20694816747113598;0.1828;0.2057;0.14851556152015574;-0.2383918671546235;0.07340432612042079;-0.8332792754654329;-0.3864824415340572;-0.7757233183950238;0.49869860669275506;0.8856060073066492;-0.8828972529169757;-0.26089929611681995;0.2794;-0.24846057993959692
-0.6833;-0.1720162782900378;0.9258023327994075;-0.6204939576868967;-0.7821632621579848;-0.8933730184014542;0.31279550334474815;-0.975019152808388;-0.07037288390423917;0.08911423534013309;0.3793451819726491;0.1745668999160002;0.11241774475306816;0.4246833251617506;0.09076054322413787;-0.8613889090409986;-0.33809517934147754;0.23099980106153056;-0.0968225188825164;0.30853565499068775;0.9726910869271258;0.6098417744813627;0.14425484545841233;0.44427023508257;0.11808325197466187;-0.3084592231362823;0.8964159792469204;0.3100635564836938;0.55158627302163;0.3379891411393981
0.9288;0.36198372170996235;0.3417023327994071;0.6727446388079877;0.4242700416014049;-0.11507301840145345;0.020890811569563253;0.8596270792134975;-0.9400291285412239;0.9744719930952064;-0.4669438515117713;0.5011159935692135;-0.028879783011545535;-0.7056110652686249;-0.6789938326602492;0.32937875383493415;0.15874073444250852;-0.9892030814355036;0.6691793423142622;-0.020334527078307903;-0.5998234492123818;-0.5830582255186374;-0.10959484660358049;0.6737470701354673;-0.7533709518564974;0.5599171624279077;-0.35369992103925096;0.46346864942142985;-0.54971372697837;0.16587561459799305
0.09293171639130542;0.16915763197913938;0.9704300486705817;-0.7295779837296048;0.9572640107558736;0.08526924518876618;-0.3088479678065809;-0.6819927760325739;-0.2521844411294551;-0.5885036287066681;0.8357691627510397;0.5451725638039775;0.9732606579931139;-0.7426293732000306;-0.4157761539421544;0.11025485725021075;0.40042408886178293;-0.7478180662479834;-0.49352362576225683;-0.14295682307164545;0.8232377387310658;0.3591398142090519;0.3992430356115329;0.7792046767695638;-0.1960339006817454;-0.6754398597337242;-0.19884845910747484;0.8897261482256891;0.07774642769102377;0.11147169901960706
0.3452;0.1069951485117578;-0.05149414156287974;-0.397945098208897;0.46836755181267775;0.5307058219914159;0.9341315978509384;-0.931435143708939;-0.425395093174283;0.2602953546568954;0.9534226676405712;-0.33389593545493573;0.2598737441277694;0.7747850902479292;-0.2408659441681975;-0.9524760529234423;0.4639271879282826;0.21440156733364968;0.668979281477317;-0.18514480851469317;0.8698483951705395;0.07324177448136283;-0.9026244380089681;0.3810392956861629;0.019986248095175574;0.20023274564712212;-0.887760257240315;0.04459032046097024;-0.010113726978370177;0.4985036510106365
-0.7412;0.1207951485117578;0.4665058584371203;0.6454557736546066;0.008266451242960252;0.0029951893418561503;-0.8782639054938098;-0.4049376781601758;0.38481454260840076;0.8595863011212973;-0.2933773323594295;0.8818485306455529;-0.5868262558722301;0.3255850902479292;-0.9503141244015683;-0.6081412202330566;-0.12354616164144072;-0.11861979617986722;0.4875792814773174;-0.10760979978719276;-0.04815160482946048;0.06854635308757906;0.848975561991032;-0.30006244137781946;-0.09571375190482437;-0.9628446083848307;0.6528056521912111;-0.7914948671620685;0.08546962097563957;-0.8499963489893635
0.6538;0.9597310102709101;-0.24159414156287978;0.14341630529621832;0.6326409633362163;0.4862982797967052;-0.10435921371862489;0.2685069894435305;0.4153772512638208;-0.21280464534310461;-0.8794093493040049;-0.35730345122720514;-0.09052625587223057;0.10847491953082354;-0.3621048156477717;0.9702167496258103;-0.05266454501517255;-0.7884419647514671;0.3326792814773174;0.5279667297588769;0.11990367469102327;0.2156011243987022;0.8542237696075022;-0.3006663590997584;0.36027336533658477;0.5304319924980391;-0.08237836491617646;-0.7774196294034988;0.1247;-0.5178687334019452
0.4035;0.8295580599222078;0.31934001909329596;0.21795102949408793;0.23960828952005434;-0.9572770759313767;-0.3809719476161244;-0.04537852880965112;-0.20223831555815525;-0.3922066410798678;0.13617086078332669;-0.850806691844943;-0.4361228153115423;0.10722120423265376;-0.847329369641978;0.6710600206794585;-0.24187182698853968;0.14837513841408517;-0.14212953834379807;-0.6561142404224861;-0.03064362462746184;-0.8229988756012979;-0.3487367238433466;-0.9767351797930225;0.16733739730463507;0.035252831195484086;0.07492424386038206;0.09902875434091482;-0.7654;0.5355251898281596
-0.4138;-0.5056144439588331;-0.17953528400862537;0.6446171771597221;-0.9118176470954648;-0.5794345504707559;0.320285824475015;0.38282407733116885;0.6608490940026933;0.5563248686489425;-0.17743309825311784;0.6154075297946713;-0.5969548681835404;0.33294777865502967;0.6413574361805714;-0.10214010373402474;-0.3929480754126453;-0.7129534501331707;0.1881348894967204;-0.7928725464407028;0.19829978614327654;0.979320182669906;-0.11118964744862858;-0.42980466811548185;-0.2036208802039415;0.14648003113108327;0.20901239823476983;0.9207280515696006;-0.8244766459489965;-0.39088994118468773
0.9493;-0.04289781022390807;0.7189008068225177;0.7463606764800995;-0.9814047997786778;-0.8571109379580981;-0.4876395236999161;-0.49021718084645544;-0.2413933702089784;-0.3181472237017747;0.22510855533330065;0.49368397282637555;-0.15651154663002165;0.8425674368007888;-0.13644443092178268;0.825675993207984;0.8516838279474025;0.4100387576189196;0.7425021097229356;0.23145253477517935;-0.04678561903665005;0.21861729497640997;-0.18423422385019161;-0.8121571597068263;-0.2771477335614496;-0.9160326117258375;0.8028606748139357;0.37249279192128104;-0.7818303790243606;0.34256800278388927
0.7572;-0.8664978102239079;0.09395864636194369;-0.04813427985856482;-0.6044920352729642;-0.6802229615191515;-0.13000628401308773;-0.23632908682157566;0.5457352632644816;-0.6354884353308341;0.2839140378839081;-0.3915673167282329;0.8973585817187762;-0.2260622188012118;0.9636910345683244;0.7199953315763854;-0.5893085980928865;0.6139511295832493;0.15413444283675537;0.7520257784030062;0.34355085379857003;-0.3908916464312807;-0.5348133988122933;0.4561675419339871;0.20715570136304004;0.8423637300467539;0.5488006492793486;0.8477778121537742;0.4560572318345095;0.12286239443146803
0.4315;-0.07462615812677627;-0.33078103010275867;-0.0027562232859092354;0.4170375335710311;-0.5758333064960248;0.6683335152475932;0.4054052630737923;-0.013175008766291747;-0.15052371382739727;-0.21658596211609202;0.8479564196704621;0.0849211001130288;-0.07804792329469382;0.036628685279003835;0.7488008892378796;-0.7390877690941833;-0.14779895126754913;-0.23449381806958083;0.1450863085348314;0.1057202240336107;-0.3600798173300942;-0.7416073333675787;0.19228517567284406;0.9314953504386144;-0.887147876772781;-0.4893715192732625;-0.6369348137495279;-0.16537664594899645;0.9766738276345978
0.9714;0.5107730524662047;0.5575751838870644;-0.009753287571425275;-0.9439931239839583;-0.26801519104779464;-0.3612143940955468;-0.8374292364556458;-0.3786274098228759;-0.9728564375686553;-0.9851452233431728;-0.07673623191809281;0.3968987277019297;0.6368013207764988;-0.906656907674693;-0.6491906218682887;0.6211568435144411;0.16266434435701665;-0.9656797285228623;-0.587185355059628;0.8002784763441897;0.6182178115440232;-0.7156207120610365;-0.9461926233353274;0.5000943085773367;-0.36251777125820944;0.896206205129403;-0.4987672783980103;-0.3783449424324299;0.6473502128224136
-0.1879;-0.25255413073250443;-0.1986565368079907;0.38179825011876173;-0.18122508876899604;-0.0823946526425833;0.37716288885783716;1.012105755608273;-0.796720501991026;-0.09292000964689597;0.8222668734410656;0.8794242921710446;-0.20282885929507216;-0.48656576385059086;-0.9547939929672145;-0.4708734874359761;-0.04919331281320997;0.09047999095922328;-0.4005570287194544;-0.7867095428162237;-0.14422721053628323;-0.5984453804552268;-0.06679334029214933;0.4785014253615889;-0.3925859468537079;0.5870840331164533;-0.1724056290876335;-0.5369745699606133;0.19500520802267685;-0.4234589268723595
